x,y,z,gradx,grady
-0.230000,0.140000,0,-19.388452,-26.498138
-0.230000,0.150000,0,-17.332490,-26.785714
-0.230000,0.160000,0,-15.350798,-26.896792
-0.230000,0.170000,0,-13.456743,-26.850181
-0.230000,0.180000,0,-11.660229,-26.664822
-0.230000,0.190000,0,-9.968027,-26.359279
-0.230000,0.200000,0,-8.384161,-25.951341
-0.230000,0.210000,0,-6.910296,-25.457733
-0.230000,0.220000,0,-5.546135,-24.893918
-0.230000,0.230000,0,-4.289783,-24.273984
-0.230000,0.240000,0,-3.138089,-23.610594
-0.230000,0.250000,0,-2.086949,-22.914988
-0.230000,0.260000,0,-1.131568,-22.197027
-0.230000,0.270000,0,-0.266690,-21.465264
-0.230000,0.280000,0,0.513219,-20.727032
-0.230000,0.290000,0,1.213815,-19.988548
-0.230000,0.300000,0,-41.099809,-19.255014
-0.230000,0.310000,0,2.399599,-18.530732
-0.230000,0.320000,0,2.895740,275.811618
-0.230000,0.330000,0,3.334351,-17.123210
-0.230000,0.340000,0,3.720348,-310.075768
-0.230000,0.350000,0,4.058367,-15.786082
-0.230000,0.360000,0,-195.647247,-15.147813
-0.230000,0.370000,0,4.607553,-14.530969
-0.230000,0.380000,0,4.826522,-13.936061
-0.230000,0.390000,0,5.013124,-13.363326
-0.230000,0.400000,0,5.170551,-12.812785
-0.230000,0.410000,0,5.301728,-12.284276
-0.230000,0.420000,0,5.409332,-11.777494
-0.230000,0.430000,0,5.495804,-11.292017
-0.230000,0.440000,0,5.563369,-10.827332
-0.230000,0.450000,0,5.614048,-10.382860
-0.230000,0.460000,0,5.649676,-9.957969
-0.230000,0.470000,0,5.671914,-9.551992
-0.230000,0.480000,0,310.277119,-9.164240
-0.220000,-0.490000,0,7.985835,-8.422490
-0.220000,-0.480000,0,8.110346,-8.834767
-0.220000,-0.470000,0,8.231163,-9.271879
-0.220000,-0.460000,0,8.347171,-9.735468
-0.220000,-0.450000,0,8.457081,-10.227273
-0.220000,-0.440000,0,8.559403,-10.749130
-0.220000,-0.430000,0,8.652423,-11.302976
-0.220000,-0.420000,0,8.734170,-11.890844
-0.220000,-0.410000,0,8.802378,-12.514856
-0.220000,-0.400000,0,8.854450,-13.177219
-0.220000,-0.390000,0,8.887410,-13.880206
-0.220000,-0.380000,0,8.897854,-14.626144
-0.220000,-0.370000,0,8.881897,-15.417385
-0.220000,-0.360000,0,8.835108,-16.256276
-0.220000,-0.350000,0,8.752446,-17.145108
-0.220000,-0.340000,0,8.628185,-18.086068
-0.220000,-0.330000,0,8.455840,-19.081161
-0.220000,-0.320000,0,8.228079,-20.132117
-0.220000,-0.310000,0,7.936644,-21.240283
-0.220000,-0.300000,0,7.572263,-22.406476
-0.220000,-0.290000,0,7.124572,-23.630815
-0.220000,-0.280000,0,6.582037,-24.912504
-0.220000,-0.270000,0,5.931902,-26.249592
-0.220000,-0.260000,0,5.160156,-27.638664
-0.220000,-0.250000,0,4.251532,-29.074496
-0.220000,-0.240000,0,3.189571,-30.549653
-0.220000,-0.230000,0,1.956746,-32.054031
-0.220000,-0.220000,0,0.534684,-33.574344
-0.220000,-0.210000,0,762.093954,-35.093583
-0.220000,-0.200000,0,790.564316,-36.590437
-0.220000,-0.190000,0,819.791758,-38.038730
-0.220000,-0.180000,0,849.693751,-39.406906
-0.220000,-0.170000,0,880.165501,-40.657613
-0.220000,-0.160000,0,911.077452,-41.747482
-0.220000,-0.150000,0,691.935151,-42.627186
-0.220000,-0.140000,0,973.566511,-43.241889
-0.220000,-0.130000,0,1004.742129,-43.532222
-0.220000,-0.120000,0,1035.553206,-43.435890
-0.220000,-0.110000,0,1065.723066,1082.814540
-0.220000,-0.100000,0,1094.947138,1114.776228
-0.220000,-0.090000,0,1122.896814,19.921208
-0.220000,-0.080000,0,1149.225209,18.377245
-0.220000,-0.070000,0,1173.574928,16.624983
-0.220000,-0.060000,0,1195.587758,14.674209
-0.220000,-0.050000,0,1214.916016,12.540098
-0.220000,-0.040000,0,1231.235057,10.243173
-0.220000,-0.030000,0,1244.256233,7.808994
-0.220000,-0.020000,0,1253.739424,5.267570
-0.220000,-0.010000,0,1259.504162,2.652520
-0.220000,0.000000,0,1261.438406,0.000000
-0.220000,0.010000,0,1259.504162,-2.652520
-0.220000,0.020000,0,1253.739424,-5.267570
-0.220000,0.030000,0,1244.256233,-7.808994
-0.220000,0.040000,0,1231.235057,-10.243173
-0.220000,0.050000,0,-34.895717,-12.540098
-0.220000,0.060000,0,-33.544715,-14.674209
-0.220000,0.070000,0,-32.019857,-16.624983
-0.220000,0.080000,0,-30.351210,-239.494382
-0.220000,0.090000,0,-28.569665,-19.921208
-0.220000,0.100000,0,-36.732817,199.864865
-0.220000,0.110000,0,-24.789365,-22.370629
-0.220000,0.120000,0,-22.847701,-23.280706
-0.220000,0.130000,0,-20.905988,-23.990523
-0.220000,0.140000,0,-18.986444,-24.510988
-0.220000,0.150000,0,-17.108193,-24.855198
-0.220000,0.160000,0,-15.287197,-25.037773
-0.220000,0.170000,0,-13.536324,-25.074237
-0.220000,0.180000,0,-11.865506,-24.980490
-0.220000,0.190000,0,-10.281975,-24.772352
-0.220000,0.200000,0,-8.790541,-24.465205
-0.220000,0.210000,0,-7.393896,-24.073708
-0.220000,0.220000,0,177.970823,-23.611601
-0.220000,0.230000,0,-4.886998,-23.091570
-0.220000,0.240000,0,-3.774271,-22.525169
-0.220000,0.250000,0,-2.751928,-21.922795
-0.220000,0.260000,0,-1.816424,-21.293697
-0.220000,0.270000,0,-0.963681,-20.646012
-0.220000,0.280000,0,-0.189260,-19.986822
-0.220000,0.290000,0,0.511488,-19.322229
-0.220000,0.300000,0,1.143310,-18.657430
-0.220000,0.310000,0,1.710952,-17.996806
-0.220000,0.320000,0,2.219086,-17.343999
-0.220000,0.330000,0,-290.958565,-16.701997
-0.220000,0.340000,0,3.074812,-16.073211
-0.220000,0.350000,0,3.430928,-15.459549
-0.220000,0.360000,0,3.744536,-14.862479
-0.220000,0.370000,0,4.019334,-14.283096
-0.220000,0.380000,0,4.258785,-13.722170
-0.220000,0.390000,0,4.466110,-13.180199
-0.220000,0.400000,0,4.644295,-12.657454
-0.220000,0.410000,0,4.796100,-12.154013
-0.220000,0.420000,0,4.924067,-11.669796
-0.220000,0.430000,0,5.030529,-11.204596
-0.220000,0.440000,0,5.117626,-10.758100
-0.220000,0.450000,0,5.187315,-10.329913
-0.220000,0.460000,0,5.241379,-9.919577
-0.220000,0.470000,0,5.281447,295.068270
-0.220000,0.480000,0,5.308998,-9.150393
-0.210000,-0.490000,0,8.386822,181.188879
-0.210000,-0.480000,0,8.535813,-8.699693
-0.210000,-0.470000,0,8.682778,-9.140236
-0.210000,-0.460000,0,8.826709,-9.608410
-0.210000,-0.450000,0,8.966428,-10.106139
-0.210000,-0.440000,0,9.100560,-10.635472
-0.210000,-0.430000,0,9.227506,-11.198590
-0.210000,-0.420000,0,9.345406,-11.797801
-0.210000,-0.410000,0,9.452105,-12.435547
-0.210000,-0.400000,0,9.545106,-13.114395
-0.210000,-0.390000,0,9.621522,-13.837031
-0.210000,-0.380000,0,408.134771,-14.606248
-0.210000,-0.370000,0,422.382100,-15.424930
-0.210000,-0.360000,0,437.287203,-16.296021
-0.210000,-0.350000,0,452.880392,-17.222491
-0.210000,-0.340000,0,469.192458,-18.207283
-0.210000,-0.330000,0,486.254435,-19.253250
-0.210000,-0.320000,0,504.097303,-20.363067
-0.210000,-0.310000,0,522.751618,-21.539119
-0.210000,-0.300000,0,542.247051,-22.783365
-0.210000,-0.290000,0,562.611820,-24.097156
-0.210000,-0.280000,0,583.872012,-25.481019
-0.210000,-0.270000,0,606.050748,-26.934391
-0.210000,-0.260000,0,629.167206,-28.455285
-0.210000,-0.250000,0,653.235440,-30.039904
-0.210000,-0.240000,0,678.263012,-31.682172
-0.210000,-0.230000,0,645.712642,-33.373196
-0.210000,-0.220000,0,731.184099,728.088799
-0.210000,-0.210000,0,759.044618,756.668919
-0.210000,-0.200000,0,787.794020,23.063263
-0.210000,-0.190000,0,817.378360,23.284314
-0.210000,-0.180000,0,847.723841,23.410472
-0.210000,-0.170000,0,878.733829,23.428489
-0.210000,-0.160000,0,910.285799,-227.012915
-0.210000,-0.150000,0,942.228361,23.086467
-0.210000,-0.140000,0,974.378553,273.038181
-0.210000,-0.130000,0,1006.519661,22.154753
-0.210000,-0.120000,0,1038.399869,21.439389
-0.210000,-0.110000,0,1069.732104,20.545977
-0.210000,-0.100000,0,-25.509089,19.468830
-0.210000,-0.090000,0,-27.171839,18.205394
-0.210000,-0.080000,0,-28.754817,16.756734
-0.210000,-0.070000,0,-30.232006,15.127939
-0.210000,-0.060000,0,-31.577418,13.328397
-0.210000,-0.050000,0,-32.765954,11.371907
-0.210000,-0.040000,0,-33.774307,9.276603
-0.210000,-0.030000,0,-34.581868,7.064671
-0.210000,-0.020000,0,-35.171582,4.761852
-0.210000,-0.010000,0,-35.530686,2.396755
-0.210000,0.000000,0,-35.651279,0.000000
-0.210000,0.010000,0,-35.530686,-2.396755
-0.210000,0.020000,0,-35.171582,-4.761852
-0.210000,0.030000,0,-34.581868,-7.064671
-0.210000,0.040000,0,-33.774307,-9.276603
-0.210000,0.050000,0,-32.765954,-11.371907
-0.210000,0.060000,0,-31.577418,-13.328397
-0.210000,0.070000,0,-30.232006,-15.127939
-0.210000,0.080000,0,-28.754817,-16.756734
-0.210000,0.090000,0,193.945298,-28.232329
-0.210000,0.100000,0,-25.509089,-19.468830
-0.210000,0.110000,0,-23.791852,-10.519043
-0.210000,0.120000,0,-22.044043,-21.439389
-0.210000,0.130000,0,-20.287698,-22.154753
-0.210000,0.140000,0,-18.542614,-22.700343
-0.210000,0.150000,0,-16.826122,-23.086467
-0.210000,0.160000,0,-15.152984,-23.324923
-0.210000,0.170000,0,-13.535398,-23.428489
-0.210000,0.180000,0,-11.983091,-23.410472
-0.210000,0.190000,0,-10.503471,-23.284314
-0.210000,0.200000,0,-9.101830,-23.063263
-0.210000,0.210000,0,-7.781572,161.303630
-0.210000,0.220000,0,-6.544460,-22.387020
-0.210000,0.230000,0,-5.390854,-206.019078
-0.210000,0.240000,0,-4.319946,-21.475525
-0.210000,0.250000,0,-3.329982,-20.957142
-0.210000,0.260000,0,-2.418461,-20.408779
-0.210000,0.270000,0,-1.582313,-19.838100
-0.210000,0.280000,0,-0.818052,-19.251864
-0.210000,0.290000,0,-0.121914,-18.655978
-0.210000,0.300000,0,0.510031,-18.055550
-0.210000,0.310000,0,1.081791,-17.454955
-0.210000,0.320000,0,1.597372,-16.857898
-0.210000,0.330000,0,2.060723,-16.267483
-0.210000,0.340000,0,2.475684,-15.686275
-0.210000,0.350000,0,2.845959,-15.116359
-0.210000,0.360000,0,3.175086,-14.559407
-0.210000,0.370000,0,3.466423,-14.016720
-0.210000,0.380000,0,3.723136,-13.489285
-0.210000,0.390000,0,3.948197,-12.977816
-0.210000,0.400000,0,4.144383,-12.482794
-0.210000,0.410000,0,4.314277,-12.004505
-0.210000,0.420000,0,4.460274,-11.543065
-0.210000,0.430000,0,4.584589,-11.098457
-0.210000,0.440000,0,4.689264,-10.670547
-0.210000,0.450000,0,4.776178,-10.259107
-0.210000,0.460000,0,4.847055,-9.863836
-0.210000,0.470000,0,4.903475,-9.484373
-0.210000,0.480000,0,-299.647971,-9.120310
-0.200000,-0.490000,0,8.788953,-8.123342
-0.200000,-0.480000,0,8.963281,-8.538811
-0.200000,-0.470000,0,9.137398,-8.980983
-0.200000,-0.460000,0,9.310426,-9.451818
-0.200000,-0.450000,0,9.481325,-9.953421
-0.200000,-0.440000,0,9.648861,-10.488052
-0.200000,-0.430000,0,9.811585,-11.058131
-0.200000,-0.420000,0,9.967787,-11.666245
-0.200000,-0.410000,0,10.115465,-12.315157
-0.200000,-0.400000,0,10.252271,-13.007801
-0.200000,-0.390000,0,10.375466,384.709459
-0.200000,-0.380000,0,10.481851,398.134434
-0.200000,-0.370000,0,10.567704,13.735047
-0.200000,-0.360000,0,10.628695,14.242016
-0.200000,-0.350000,0,10.659802,14.760147
-0.200000,-0.340000,0,10.655206,15.287974
-0.200000,-0.330000,0,10.608181,15.823685
-0.200000,-0.320000,0,10.510966,16.365067
-0.200000,-0.310000,0,10.354627,16.909465
-0.200000,-0.300000,0,10.128912,17.453725
-0.200000,-0.290000,0,9.822087,17.994146
-0.200000,-0.280000,0,9.420774,18.526424
-0.200000,-0.270000,0,8.909786,19.045602
-0.200000,-0.260000,0,8.271972,19.546028
-0.200000,-0.250000,0,7.488077,20.021311
-0.200000,-0.240000,0,6.536651,-38.072451
-0.200000,-0.230000,0,-122.695876,20.867056
-0.200000,-0.220000,0,4.034304,79.757632
-0.200000,-0.210000,0,-760.759738,21.516339
-0.200000,-0.200000,0,-792.966163,21.743306
-0.200000,-0.190000,0,-826.479517,21.891091
-0.200000,-0.180000,0,-861.264241,21.948563
-0.200000,-0.170000,0,-897.258410,21.904345
-0.200000,-0.160000,0,-934.367989,21.747049
-0.200000,-0.150000,0,-722.122629,21.465567
-0.200000,-0.140000,0,-1011.358067,21.049411
-0.200000,-0.130000,0,-1050.830846,20.489095
-0.200000,-0.120000,0,-1090.590162,19.776553
-0.200000,-0.110000,0,-1130.283232,18.905583
-0.200000,-0.100000,0,-1169.489696,17.872285
-0.200000,-0.090000,0,-1207.721308,16.675479
-0.200000,-0.080000,0,-1244.425982,15.317079
-0.200000,-0.070000,0,-1278.997411,13.802383
-0.200000,-0.060000,0,-1310.791142,12.140261
-0.200000,-0.050000,0,-1339.147493,10.343210
-0.200000,-0.040000,0,-1363.420757,8.427260
-0.200000,-0.030000,0,-1383.013090,6.411718
-0.200000,-0.020000,0,-1397.410322,4.318752
-0.200000,-0.010000,0,-1406.216035,2.172823
-0.200000,0.000000,0,-1409.179825,0.000000
-0.200000,0.010000,0,-1406.216035,-2.172823
-0.200000,0.020000,0,-1397.410322,-4.318752
-0.200000,0.030000,0,-1383.013090,-6.411718
-0.200000,0.040000,0,-1363.420757,-8.427260
-0.200000,0.050000,0,-1339.147493,-10.343210
-0.200000,0.060000,0,-1310.791142,-12.140261
-0.200000,0.070000,0,-1278.997411,-13.802383
-0.200000,0.080000,0,-1244.425982,-15.317079
-0.200000,0.090000,0,-1207.721308,-16.675479
-0.200000,0.100000,0,-1159.462762,-17.872285
-0.200000,0.110000,0,-1130.283232,-18.905583
-0.200000,0.120000,0,-1090.590162,-19.776553
-0.200000,0.130000,0,-1050.830846,-20.489095
-0.200000,0.140000,0,-1011.358067,-21.049411
-0.200000,0.150000,0,-972.460466,-21.465567
-0.200000,0.160000,0,-934.367989,-21.747049
-0.200000,0.170000,0,-897.258410,-21.904345
-0.200000,0.180000,0,-861.264241,-21.948563
-0.200000,0.190000,0,-826.479517,-21.891091
-0.200000,0.200000,0,-792.966163,-21.743306
-0.200000,0.210000,0,-760.759738,-21.516339
-0.200000,0.220000,0,-913.938246,-21.220883
-0.200000,0.230000,0,-700.307768,-20.867056
-0.200000,0.240000,0,-672.043624,-20.464298
-0.200000,0.250000,0,-645.056005,-20.021311
-0.200000,0.260000,0,-619.311259,-19.546028
-0.200000,0.270000,0,-594.770232,-19.045602
-0.200000,0.280000,0,-571.389966,-18.526424
-0.200000,0.290000,0,-549.125048,-17.994146
-0.200000,0.300000,0,-527.928694,-17.453725
-0.200000,0.310000,0,-507.753593,-16.909465
-0.200000,0.320000,0,-488.552566,-16.365067
-0.200000,0.330000,0,-470.279074,-15.823685
-0.200000,0.340000,0,-452.887592,-15.287974
-0.200000,0.350000,0,-436.333896,-14.760147
-0.200000,0.360000,0,-420.575254,-14.242016
-0.200000,0.370000,0,-405.570566,-13.735047
-0.200000,0.380000,0,-391.280447,-13.240395
-0.200000,0.390000,0,-377.667271,-12.758952
-0.200000,0.400000,0,-364.695181,-12.291375
-0.200000,0.410000,0,-352.330083,-11.838122
-0.200000,0.420000,0,-340.539613,-11.399484
-0.200000,0.430000,0,-329.293096,-10.975606
-0.200000,0.440000,0,-318.561492,-10.566511
-0.200000,0.450000,0,-308.317337,-10.172122
-0.200000,0.460000,0,-298.534681,-9.792280
-0.200000,0.470000,0,-289.189017,-9.426755
-0.200000,0.480000,0,-280.257217,-6.836854
-0.190000,-0.490000,0,9.190540,-7.936846
-0.190000,-0.480000,0,9.390938,-8.351248
-0.190000,-0.470000,0,9.593080,-8.793092
-0.190000,-0.460000,0,9.796242,-9.264484
-0.190000,-0.450000,0,9.999546,-9.767704
-0.190000,-0.440000,0,10.201934,-10.305212
-0.190000,-0.430000,0,10.402136,-10.879664
-0.190000,-0.420000,0,10.598636,-11.493922
-0.190000,-0.410000,0,10.789629,-12.151063
-0.190000,-0.400000,0,10.972973,-12.854394
-0.190000,-0.390000,0,11.146132,-13.607451
-0.190000,-0.380000,0,-387.150636,-14.414010
-0.190000,-0.370000,0,-401.221947,-15.278087
-0.190000,-0.360000,0,-416.000062,-16.203923
-0.190000,-0.350000,0,-431.525237,-17.195979
-0.190000,-0.340000,0,-447.839788,-18.258903
-0.190000,-0.330000,0,-464.988077,-19.397490
-0.190000,-0.320000,0,-483.016468,-20.616621
-0.190000,-0.310000,0,-501.973233,-21.921173
-0.190000,-0.300000,0,-521.908390,-23.315906
-0.190000,-0.290000,0,-542.873461,-24.805294
-0.190000,-0.280000,0,-564.921118,-26.393320
-0.190000,-0.270000,0,-588.104701,-28.083193
-0.190000,-0.260000,0,-612.477550,-29.876994
-0.190000,-0.250000,0,-638.092129,-31.775224
-0.190000,-0.240000,0,-664.998861,-161.866126
-0.190000,-0.230000,0,-653.805450,-35.875544
-0.190000,-0.220000,0,-722.870867,90.024938
-0.190000,-0.210000,0,-753.911072,-40.331548
-0.190000,-0.200000,0,-786.387781,-42.656517
-0.190000,-0.190000,0,-820.308736,-45.013764
-0.190000,-0.180000,0,-855.662235,-47.368421
-0.190000,-0.170000,0,-892.411501,-49.675259
-0.190000,-0.160000,0,-930.488036,-51.877133
-0.190000,-0.150000,0,-969.783934,-53.903611
-0.190000,-0.140000,0,-1010.143258,-55.670037
-0.190000,-0.130000,0,-1051.352748,-57.077341
-0.190000,-0.120000,0,-1093.132353,-58.012996
-0.190000,-0.110000,0,-1135.126384,-58.353558
-0.190000,-0.100000,0,-1176.896426,-57.969246
-0.190000,-0.090000,0,-1217.917520,-56.730892
-0.190000,-0.080000,0,-1257.579394,-54.519369
-0.190000,-0.070000,0,-1295.194682,-51.237220
-0.190000,-0.060000,0,-1330.015797,-46.821686
-0.190000,-0.050000,0,-1361.261519,-41.257709
-0.190000,-0.040000,0,-1388.153125,-34.588993
-0.190000,-0.030000,0,-1409.958275,-26.924894
-0.190000,-0.020000,0,-1426.039018,-18.441093
-0.190000,-0.010000,0,-1435.898649,-9.372747
-0.190000,0.000000,0,-1439.221326,0.000000
-0.190000,0.010000,0,-1435.898649,9.372747
-0.190000,0.020000,0,-1426.039018,18.441093
-0.190000,0.030000,0,-1409.958275,26.924894
-0.190000,0.040000,0,-1388.153125,34.588993
-0.190000,0.050000,0,-1361.261519,41.257709
-0.190000,0.060000,0,-1330.015797,46.821686
-0.190000,0.070000,0,-1295.194682,51.237220
-0.190000,0.080000,0,-1257.579394,54.519369
-0.190000,0.090000,0,-1217.917520,56.730892
-0.190000,0.100000,0,-1176.896426,57.969246
-0.190000,0.110000,0,-1135.126384,58.353558
-0.190000,0.120000,0,-1093.132353,58.012996
-0.190000,0.130000,0,-1051.352748,57.077341
-0.190000,0.140000,0,-1010.143258,55.670037
-0.190000,0.150000,0,-969.783934,53.903611
-0.190000,0.160000,0,-930.488036,51.877133
-0.190000,0.170000,0,-892.411501,49.675259
-0.190000,0.180000,0,-855.662235,47.368421
-0.190000,0.190000,0,-820.308736,45.013764
-0.190000,0.200000,0,-786.387781,42.656517
-0.190000,0.210000,0,-753.911072,40.331548
-0.190000,0.220000,0,-722.870867,38.064950
-0.190000,0.230000,0,-693.244634,35.875544
-0.190000,0.240000,0,-664.998861,33.776238
-0.190000,0.250000,0,-638.092129,31.775224
-0.190000,0.260000,0,-612.477550,29.876994
-0.190000,0.270000,0,-588.104701,28.083193
-0.190000,0.280000,0,-564.921118,26.393320
-0.190000,0.290000,0,-542.873461,24.805294
-0.190000,0.300000,0,-521.908390,23.315906
-0.190000,0.310000,0,-501.973233,21.921173
-0.190000,0.320000,0,-483.016468,20.616621
-0.190000,0.330000,0,-464.988077,19.397490
-0.190000,0.340000,0,-447.839788,18.258903
-0.190000,0.350000,0,-431.525237,17.195979
-0.190000,0.360000,0,-416.000062,16.203923
-0.190000,0.370000,0,-401.221947,15.278087
-0.190000,0.380000,0,-387.150636,14.414010
-0.190000,0.390000,0,-373.747907,13.607451
-0.190000,0.400000,0,-360.977535,12.854394
-0.190000,0.410000,0,-348.805234,12.151063
-0.190000,0.420000,0,-337.198592,11.493922
-0.190000,0.430000,0,-326.126997,10.879664
-0.190000,0.440000,0,-315.561558,10.305212
-0.190000,0.450000,0,-305.475025,9.767704
-0.190000,0.460000,0,-295.841706,9.264484
-0.190000,0.470000,0,-286.637392,8.793092
-0.190000,0.480000,0,6.144179,8.351248
-0.180000,-0.490000,0,9.589771,-7.724883
-0.180000,-0.480000,0,9.816829,-8.136271
-0.180000,-0.470000,0,10.047716,-8.575679
-0.180000,-0.460000,0,10.281885,-9.045352
-0.180000,-0.450000,0,10.518648,-9.547730
-0.180000,-0.440000,0,10.757150,-10.085462
-0.180000,-0.430000,0,10.996341,-10.661428
-0.180000,-0.420000,0,11.234936,-11.278752
-0.180000,-0.410000,0,11.471378,-11.940820
-0.180000,-0.400000,0,11.703783,-12.651299
-0.180000,-0.390000,0,11.929888,-13.414149
-0.180000,-0.380000,0,12.146977,-14.233645
-0.180000,-0.370000,0,12.351803,-15.114379
-0.180000,-0.360000,0,12.540497,-16.061274
-0.180000,-0.350000,0,28.555726,-17.079580
-0.180000,-0.340000,0,12.850227,-18.174865
-0.180000,-0.330000,0,12.959336,-19.352995
-0.180000,-0.320000,0,13.028148,-20.620090
-0.180000,-0.310000,0,13.047655,-21.982458
-0.180000,-0.300000,0,13.007262,-23.446502
-0.180000,-0.290000,0,12.894534,-25.018581
-0.180000,-0.280000,0,12.694923,-26.704816
-0.180000,-0.270000,0,12.391458,-28.510830
-0.180000,-0.260000,0,11.964418,-30.441400
-0.180000,-0.250000,0,11.390986,-32.500000
-0.180000,-0.240000,0,10.644910,-53.785772
-0.180000,-0.230000,0,189.230570,-37.004950
-0.180000,-0.220000,0,8.510747,-20.347991
-0.180000,-0.210000,0,7.050405,-42.000574
-0.180000,-0.200000,0,5.272767,-44.654358
-0.180000,-0.190000,0,3.131579,-47.383364
-0.180000,-0.180000,0,0.577398,-50.154202
-0.180000,-0.170000,0,-2.441176,-52.921456
-0.180000,-0.160000,0,-5.975548,-55.625384
-0.180000,-0.150000,0,-10.074229,-58.189655
-0.180000,-0.140000,0,-14.778832,-60.519403
-0.180000,-0.130000,0,-20.118769,-62.500000
-0.180000,-0.120000,0,-26.104624,-63.997083
-0.180000,-0.110000,0,-32.720322,-64.858491
-0.180000,-0.100000,0,-39.914545,-64.918851
-0.180000,-0.090000,0,-47.592210,-64.007489
-0.180000,-0.080000,0,-55.607315,-61.960083
-0.180000,-0.070000,0,-63.758912,-58.634021
-0.180000,-0.060000,0,-71.792191,-53.926577
-0.180000,-0.050000,0,-79.406604,-47.794118
-0.180000,-0.040000,0,-86.272188,-40.269496
-0.180000,-0.030000,0,-92.053963,-31.474175
-0.180000,-0.020000,0,-96.442354,-21.621622
-0.180000,-0.010000,0,-99.185654,-11.009485
-0.180000,0.000000,0,-100.119195,0.000000
-0.180000,0.010000,0,-99.185654,11.009485
-0.180000,0.020000,0,-96.442354,21.621622
-0.180000,0.030000,0,-92.053963,31.474175
-0.180000,0.040000,0,-30.534483,40.269496
-0.180000,0.050000,0,-79.406604,47.794118
-0.180000,0.060000,0,-71.792191,53.926577
-0.180000,0.070000,0,-63.758912,58.634021
-0.180000,0.080000,0,-55.607315,61.960083
-0.180000,0.090000,0,-47.592210,64.007489
-0.180000,0.100000,0,-39.914545,64.918851
-0.180000,0.110000,0,-32.720322,64.858491
-0.180000,0.120000,0,-267.890931,63.997083
-0.180000,0.130000,0,-20.118769,62.500000
-0.180000,0.140000,0,-14.778832,60.519403
-0.180000,0.150000,0,-10.074229,58.189655
-0.180000,0.160000,0,-5.975548,55.625384
-0.180000,0.170000,0,-2.441176,52.921456
-0.180000,0.180000,0,0.577398,50.154202
-0.180000,0.190000,0,3.131579,47.383364
-0.180000,0.200000,0,5.272767,44.654358
-0.180000,0.210000,0,7.050405,42.000574
-0.180000,0.220000,0,8.510747,39.445555
-0.180000,0.230000,0,9.696176,37.004950
-0.180000,0.240000,0,10.644910,34.688208
-0.180000,0.250000,0,11.390986,32.500000
-0.180000,0.260000,0,11.964418,30.441400
-0.180000,0.270000,0,12.391458,28.510830
-0.180000,0.280000,0,12.694923,26.704816
-0.180000,0.290000,0,12.894534,25.018581
-0.180000,0.300000,0,13.007262,23.446502
-0.180000,0.310000,0,13.047655,21.982458
-0.180000,0.320000,0,13.028148,20.620090
-0.180000,0.330000,0,12.959336,19.352995
-0.180000,0.340000,0,12.850227,18.174865
-0.180000,0.350000,0,12.708459,17.079580
-0.180000,0.360000,0,12.540497,16.061274
-0.180000,0.370000,0,12.351803,15.114379
-0.180000,0.380000,0,12.146977,14.233645
-0.180000,0.390000,0,11.929888,13.414149
-0.180000,0.400000,0,11.703783,12.651299
-0.180000,0.410000,0,11.471378,11.940820
-0.180000,0.420000,0,11.234936,11.278752
-0.180000,0.430000,0,10.996341,10.661428
-0.180000,0.440000,0,10.757150,10.085462
-0.180000,0.450000,0,10.518648,9.547730
-0.180000,0.460000,0,10.281885,9.045352
-0.180000,0.470000,0,10.047716,292.559130
-0.180000,0.480000,0,9.816829,283.803244
-0.170000,-0.490000,0,9.984726,-7.486991
-0.170000,-0.480000,0,10.238870,-7.893303
-0.170000,-0.470000,0,10.499047,-8.328035
-0.170000,-0.460000,0,10.764908,-8.793552
-0.170000,-0.450000,0,11.035979,-9.292439
-0.170000,-0.440000,0,11.311640,-9.827519
-0.170000,-0.430000,0,11.591095,-10.401878
-0.170000,-0.420000,0,11.873336,-11.018885
-0.170000,-0.410000,0,12.157099,-11.682216
-0.170000,-0.400000,0,12.440820,-12.395883
-0.170000,-0.390000,0,378.906032,-13.164257
-0.170000,-0.380000,0,391.785969,-13.992096
-0.170000,-0.370000,0,347.184866,-14.884566
-0.170000,-0.360000,0,419.410474,0.000000
-0.170000,-0.350000,0,434.224361,-16.886250
-0.170000,-0.340000,0,449.755358,-33.855293
-0.170000,-0.330000,0,466.042886,-19.219569
-0.170000,-0.320000,0,483.128304,-20.528302
-0.170000,-0.310000,0,501.054867,-21.942060
-0.170000,-0.300000,0,519.867647,-23.469027
-0.170000,-0.290000,0,539.613378,-25.117632
-0.170000,-0.280000,0,560.340215,-26.896396
-0.170000,-0.270000,0,582.097379,-28.813698
-0.170000,-0.260000,0,604.934640,-30.877466
-0.170000,-0.250000,0,628.901611,-33.094732
-0.170000,-0.240000,0,654.046780,15.973458
-0.170000,-0.230000,0,699.513787,-38.009706
-0.170000,-0.220000,0,708.051908,-92.155227
-0.170000,-0.210000,0,736.989496,-43.569528
-0.170000,-0.200000,0,767.255525,-46.575342
-0.170000,-0.190000,0,798.863857,-49.709132
-0.170000,-0.180000,0,831.811258,-52.941176
-0.170000,-0.170000,0,866.072003,-56.228205
-0.170000,-0.160000,0,901.591405,-59.510185
-0.170000,-0.150000,0,938.278265,-62.706895
-0.170000,-0.140000,0,975.996305,-65.714577
-0.170000,-0.130000,0,1014.554853,-68.403133
-0.170000,-0.120000,0,1053.699233,-70.614549
