x,y,z,gradx,grady
-0.300000,0.160000,0,-0.222445,1.076535
-0.300000,0.170000,0,-0.147788,1.081315
-0.300000,0.180000,0,-0.076143,1.080483
-0.300000,0.190000,0,-0.007853,1.074661
-0.300000,0.200000,0,0.056839,1.064458
-0.300000,0.210000,0,0.117774,1.050467
-0.300000,0.220000,0,0.174871,1.033247
-0.300000,0.230000,0,0.228114,1.013323
-0.300000,0.240000,0,0.277541,0.991178
-0.300000,0.250000,0,0.323232,0.967253
-0.300000,0.260000,0,0.365302,0.941944
-0.300000,0.270000,0,0.403893,0.915605
-0.300000,0.280000,0,0.439167,0.888548
-0.300000,0.290000,0,0.471296,0.861045
-0.300000,0.300000,0,0.500463,0.833333
-0.300000,0.310000,0,0.526852,0.805613
-0.300000,0.320000,0,0.550648,0.778057
-0.300000,0.330000,0,0.572033,0.750807
-0.300000,0.340000,0,0.591185,0.723982
-0.300000,0.350000,0,0.608275,0.697678
-0.300000,0.360000,0,0.623466,0.671973
-0.300000,0.370000,0,0.636912,0.646926
-0.300000,0.380000,0,0.648760,0.622582
-0.300000,0.390000,0,0.659148,0.598976
-0.300000,0.400000,0,0.668202,0.576129
-0.300000,0.410000,0,0.676044,0.554054
-0.300000,0.420000,0,0.682782,0.532757
-0.300000,0.430000,0,0.688519,0.512236
-0.300000,0.440000,0,0.693351,0.492487
-0.300000,0.450000,0,0.697362,0.473497
-0.300000,0.460000,0,0.700633,0.455254
-0.300000,0.470000,0,0.703237,0.437740
-0.300000,0.480000,0,0.705241,0.420937
-0.300000,0.490000,0,0.706705,0.404825
-0.290000,-0.490000,0,0.722710,-0.405712
-0.290000,-0.480000,0,0.721954,-0.422326
-0.290000,-0.470000,0,0.720682,-0.439689
-0.290000,-0.460000,0,0.718833,-0.457827
-0.290000,-0.450000,0,0.716338,-0.476765
-0.290000,-0.440000,0,0.713121,-0.496528
-0.290000,-0.430000,0,0.709101,-0.517135
-0.290000,-0.420000,0,0.704188,-0.538606
-0.290000,-0.410000,0,0.698282,-0.560954
-0.290000,-0.400000,0,0.691275,-0.584190
-0.290000,-0.390000,0,0.683051,-0.608317
-0.290000,-0.380000,0,0.673482,-0.633331
-0.290000,-0.370000,0,0.662431,-0.659220
-0.290000,-0.360000,0,0.649748,-0.685961
-0.290000,-0.350000,0,0.635274,-0.713518
-0.290000,-0.340000,0,0.618837,-0.741841
-0.290000,-0.330000,0,0.600258,-0.770861
-0.290000,-0.320000,0,0.579342,-0.800492
-0.290000,-0.310000,0,0.555890,-0.830622
-0.290000,-0.300000,0,0.529691,-0.861112
-0.290000,-0.290000,0,0.500530,-0.891795
-0.290000,-0.280000,0,0.468188,-0.922469
-0.290000,-0.270000,0,0.432446,-0.952893
-0.290000,-0.260000,0,0.393088,-0.982786
-0.290000,-0.250000,0,0.349911,-1.011821
-0.290000,-0.240000,0,0.302726,-1.039623
-0.290000,-0.230000,0,0.251369,-1.065765
-0.290000,-0.220000,0,0.195711,-1.089766
-0.290000,-0.210000,0,0.135666,-1.111094
-0.290000,-0.200000,0,0.071206,-1.129163
-0.290000,-0.190000,0,0.002370,-1.143339
-0.290000,-0.180000,0,-0.070716,-1.152946
-0.290000,-0.170000,0,-0.147830,-1.157272
-0.290000,-0.160000,0,-0.228640,-1.155590
-0.290000,-0.150000,0,-0.312686,-1.147163
-0.290000,-0.140000,0,-0.399374,-1.131276
-0.290000,-0.130000,0,-0.487969,-1.107255
-0.290000,-0.120000,0,-0.577586,-1.074494
-0.290000,-0.110000,0,-0.667201,-1.032491
-0.290000,-0.100000,0,-0.755656,-0.980874
-0.290000,-0.090000,0,-0.841677,-0.919440
-0.290000,-0.080000,0,-0.923902,-0.848181
-0.290000,-0.070000,0,-1.000916,-0.767307
-0.290000,-0.060000,0,-1.071295,-0.677271
-0.290000,-0.050000,0,-1.133648,-0.578774
-0.290000,-0.040000,0,-1.186681,-0.472762
-0.290000,-0.030000,0,-1.229240,-0.360415
-0.290000,-0.020000,0,-1.260366,-0.243119
-0.290000,-0.010000,0,-1.279339,-0.122424
-0.290000,0.000000,0,-1.285714,0.000000
-0.290000,0.010000,0,-1.279339,0.122424
-0.290000,0.020000,0,-1.260366,0.243119
-0.290000,0.030000,0,-1.229240,0.360415
-0.290000,0.040000,0,-1.186681,0.472762
-0.290000,0.050000,0,-1.133648,0.578774
-0.290000,0.060000,0,-1.071295,0.677271
-0.290000,0.070000,0,-1.000916,0.767307
-0.290000,0.080000,0,-0.923902,0.848181
-0.290000,0.090000,0,-0.841677,0.919440
-0.290000,0.100000,0,-0.755656,0.980874
-0.290000,0.110000,0,-0.667201,1.032491
-0.290000,0.120000,0,-0.577586,1.074494
-0.290000,0.130000,0,-0.487969,1.107255
-0.290000,0.140000,0,-0.399374,1.131276
-0.290000,0.150000,0,-0.312686,1.147163
-0.290000,0.160000,0,-0.228640,1.155590
-0.290000,0.170000,0,-0.147830,1.157272
-0.290000,0.180000,0,-0.070716,1.152946
-0.290000,0.190000,0,0.002370,1.143339
-0.290000,0.200000,0,0.071206,1.129163
-0.290000,0.210000,0,0.135666,1.111094
-0.290000,0.220000,0,0.195711,1.089766
-0.290000,0.230000,0,0.251369,1.065765
-0.290000,0.240000,0,0.302726,1.039623
-0.290000,0.250000,0,0.349911,1.011821
-0.290000,0.260000,0,0.393088,0.982786
-0.290000,0.270000,0,0.432446,0.952893
-0.290000,0.280000,0,0.468188,0.922469
-0.290000,0.290000,0,0.500530,0.891795
-0.290000,0.300000,0,0.529691,0.861112
-0.290000,0.310000,0,0.555890,0.830622
-0.290000,0.320000,0,0.579342,0.800492
-0.290000,0.330000,0,0.600258,0.770861
-0.290000,0.340000,0,0.618837,0.741841
-0.290000,0.350000,0,0.635274,0.713518
-0.290000,0.360000,0,0.649748,0.685961
-0.290000,0.370000,0,0.662431,0.659220
-0.290000,0.380000,0,0.673482,0.633331
-0.290000,0.390000,0,0.683051,0.608317
-0.290000,0.400000,0,0.691275,0.584190
-0.290000,0.410000,0,0.698282,0.560954
-0.290000,0.420000,0,0.704188,0.538606
-0.290000,0.430000,0,0.709101,0.517135
-0.290000,0.440000,0,0.713121,0.496528
-0.290000,0.450000,0,0.716338,0.476765
-0.290000,0.460000,0,0.718833,0.457827
-0.290000,0.470000,0,0.720682,0.439689
-0.290000,0.480000,0,0.721954,0.422326
-0.290000,0.490000,0,0.722710,0.405712
-0.280000,-0.490000,0,0.739173,-0.405877
-0.280000,-0.480000,0,0.739181,-0.422965
-0.280000,-0.470000,0,0.738704,-0.440861
-0.280000,-0.460000,0,0.737677,-0.459599
-0.280000,-0.450000,0,0.736033,-0.479209
-0.280000,-0.440000,0,0.733694,-0.499723
-0.280000,-0.430000,0,0.730576,-0.521170
-0.280000,-0.420000,0,0.726585,-0.543577
-0.280000,-0.410000,0,0.721618,-0.566967
-0.280000,-0.400000,0,0.715564,-0.591359
-0.280000,-0.390000,0,0.708298,-0.616769
-0.280000,-0.380000,0,0.699686,-0.643203
-0.280000,-0.370000,0,0.689579,-0.670660
-0.280000,-0.360000,0,0.677819,-0.699130
-0.280000,-0.350000,0,0.664232,-0.728588
-0.280000,-0.340000,0,0.648631,-0.758998
-0.280000,-0.330000,0,0.630816,-0.790302
-0.280000,-0.320000,0,0.610573,-0.822425
-0.280000,-0.310000,0,0.587674,-0.855265
-0.280000,-0.300000,0,0.561881,-0.888693
-0.280000,-0.290000,0,0.532945,-0.922548
-0.280000,-0.280000,0,0.500610,-0.956632
-0.280000,-0.270000,0,0.464614,-0.990705
-0.280000,-0.260000,0,0.424697,-1.024478
-0.280000,-0.250000,0,0.380602,-1.057615
-0.280000,-0.240000,0,0.332088,-1.089720
-0.280000,-0.230000,0,0.278933,-1.120338
-0.280000,-0.220000,0,0.220948,-1.148950
-0.280000,-0.210000,0,0.157986,-1.174972
-0.280000,-0.200000,0,0.089962,-1.197754
-0.280000,-0.190000,0,0.016860,-1.216582
-0.280000,-0.180000,0,-0.061241,-1.230684
-0.280000,-0.170000,0,-0.144157,-1.239239
-0.280000,-0.160000,0,-0.231575,-1.241390
-0.280000,-0.150000,0,-0.323038,-1.236264
-0.280000,-0.140000,0,-0.417929,-1.222991
-0.280000,-0.130000,0,-0.515458,-1.200739
-0.280000,-0.120000,0,-0.614658,-1.168743
-0.280000,-0.110000,0,-0.714382,-1.126346
-0.280000,-0.100000,0,-0.813312,-1.073037
-0.280000,-0.090000,0,-0.909978,-1.008495
-0.280000,-0.080000,0,-1.002790,-0.932627
-0.280000,-0.070000,0,-1.090075,-0.845605
-0.280000,-0.060000,0,-1.170132,-0.747889
-0.280000,-0.050000,0,-1.241290,-0.640244
-0.280000,-0.040000,0,-1.301978,-0.523742
-0.280000,-0.030000,0,-1.350789,-0.399746
-0.280000,-0.020000,0,-1.386549,-0.269877
-0.280000,-0.010000,0,-1.408372,-0.135968
-0.280000,0.000000,0,-1.415709,0.000000
-0.280000,0.010000,0,-1.408372,0.135968
-0.280000,0.020000,0,-1.386549,0.269877
-0.280000,0.030000,0,-1.350789,0.399746
-0.280000,0.040000,0,-1.301978,0.523742
-0.280000,0.050000,0,-1.241290,0.640244
-0.280000,0.060000,0,-1.170132,0.747889
-0.280000,0.070000,0,-1.090075,0.845605
-0.280000,0.080000,0,-1.002790,0.932627
-0.280000,0.090000,0,-0.909978,1.008495
-0.280000,0.100000,0,-0.813312,1.073037
-0.280000,0.110000,0,-0.714382,1.126346
-0.280000,0.120000,0,-0.614658,1.168743
-0.280000,0.130000,0,-0.515458,1.200739
-0.280000,0.140000,0,-0.417929,1.222991
-0.280000,0.150000,0,-0.323038,1.236264
-0.280000,0.160000,0,-0.231575,1.241390
-0.280000,0.170000,0,-0.144157,1.239239
-0.280000,0.180000,0,-0.061241,1.230684
-0.280000,0.190000,0,0.016860,1.216582
-0.280000,0.200000,0,0.089962,1.197754
-0.280000,0.210000,0,0.157986,1.174972
-0.280000,0.220000,0,0.220948,1.148950
-0.280000,0.230000,0,0.278933,1.120338
-0.280000,0.240000,0,0.332088,1.089720
-0.280000,0.250000,0,0.380602,1.057615
-0.280000,0.260000,0,0.424697,1.024478
-0.280000,0.270000,0,0.464614,0.990705
-0.280000,0.280000,0,0.500610,0.956632
-0.280000,0.290000,0,0.532945,0.922548
-0.280000,0.300000,0,0.561881,0.888693
-0.280000,0.310000,0,0.587674,0.855265
-0.280000,0.320000,0,0.610573,0.822425
-0.280000,0.330000,0,0.630816,0.790302
-0.280000,0.340000,0,0.648631,0.758998
-0.280000,0.350000,0,0.664232,0.728588
-0.280000,0.360000,0,0.677819,0.699130
-0.280000,0.370000,0,0.689579,0.670660
-0.280000,0.380000,0,0.699686,0.643203
-0.280000,0.390000,0,0.708298,0.616769
-0.280000,0.400000,0,0.715564,0.591359
-0.280000,0.410000,0,0.721618,0.566967
-0.280000,0.420000,0,0.726585,0.543577
-0.280000,0.430000,0,0.730576,0.521170
-0.280000,0.440000,0,0.733694,0.499723
-0.280000,0.450000,0,0.736033,0.479209
-0.280000,0.460000,0,0.737677,0.459599
-0.280000,0.470000,0,0.738704,0.440861
-0.280000,0.480000,0,0.739181,0.422965
-0.280000,0.490000,0,0.739173,0.405877
-0.270000,-0.490000,0,0.756065,-0.405266
-0.270000,-0.480000,0,0.756894,-0.422795
-0.270000,-0.470000,0,0.757273,-0.441193
-0.270000,-0.460000,0,0.757139,-0.460497
-0.270000,-0.450000,0,0.756422,-0.480749
-0.270000,-0.440000,0,0.755045,-0.501985
-0.270000,-0.430000,0,0.752921,-0.524245
-0.270000,-0.420000,0,0.749955,-0.547563
-0.270000,-0.410000,0,0.746041,-0.571975
-0.270000,-0.400000,0,0.741062,-0.597510
-0.270000,-0.390000,0,0.734889,-0.624195
-0.270000,-0.380000,0,0.727381,-0.652050
-0.270000,-0.370000,0,0.718380,-0.681086
-0.270000,-0.360000,0,0.707716,-0.711308
-0.270000,-0.350000,0,0.695203,-0.742706
-0.270000,-0.340000,0,0.680637,-0.775257
-0.270000,-0.330000,0,0.663801,-0.808920
-0.270000,-0.320000,0,0.644456,-0.843635
-0.270000,-0.310000,0,0.622350,-0.879313
-0.270000,-0.300000,0,0.597212,-0.915841
-0.270000,-0.290000,0,0.568759,-0.953066
-0.270000,-0.280000,0,0.536693,-0.990800
-0.270000,-0.270000,0,0.500706,-1.028806
-0.270000,-0.260000,0,0.460485,-1.066798
-0.270000,-0.250000,0,0.415717,-1.104430
-0.270000,-0.240000,0,0.366097,-1.141292
-0.270000,-0.230000,0,0.311334,-1.176905
-0.270000,-0.220000,0,0.251169,-1.210713
-0.270000,-0.210000,0,0.185382,-1.242080
-0.270000,-0.200000,0,0.113810,-1.270289
-0.270000,-0.190000,0,0.036368,-1.294542
-0.270000,-0.180000,0,-0.046931,-1.313963
-0.270000,-0.170000,0,-0.135958,-1.327606
-0.270000,-0.160000,0,-0.230439,-1.334470
-0.270000,-0.150000,0,-0.329933,-1.333516
-0.270000,-0.140000,0,-0.433814,-1.323696
-0.270000,-0.130000,0,-0.541246,-1.303984
-0.270000,-0.120000,0,-0.651177,-1.273418
-0.270000,-0.110000,0,-0.762330,-1.231144
-0.270000,-0.100000,0,-0.873210,-1.176471
-0.270000,-0.090000,0,-0.982121,-1.108919
-0.270000,-0.080000,0,-1.087200,-1.028278
-0.270000,-0.070000,0,-1.186468,-0.934649
-0.270000,-0.060000,0,-1.277884,-0.828486
-0.270000,-0.050000,0,-1.359431,-0.710620
-0.270000,-0.040000,0,-1.429191,-0.582260
-0.270000,-0.030000,0,-1.485438,-0.444986
-0.270000,-0.020000,0,-1.526724,-0.300702
-0.270000,-0.010000,0,-1.551953,-0.151584
-0.270000,0.000000,0,-1.560440,0.000000
-0.270000,0.010000,0,-1.551953,0.151584
-0.270000,0.020000,0,-1.526724,0.300702
-0.270000,0.030000,0,-1.485438,0.444986
-0.270000,0.040000,0,-1.429191,0.582260
-0.270000,0.050000,0,-1.359431,0.710620
-0.270000,0.060000,0,-1.277884,0.828486
-0.270000,0.070000,0,-1.186468,0.934649
-0.270000,0.080000,0,-1.087200,1.028278
-0.270000,0.090000,0,-0.982121,1.108919
-0.270000,0.100000,0,-0.873210,1.176471
-0.270000,0.110000,0,-0.762330,1.231144
-0.270000,0.120000,0,-0.651177,1.273418
-0.270000,0.130000,0,-0.541246,1.303984
-0.270000,0.140000,0,-0.433814,1.323696
-0.270000,0.150000,0,-0.329933,1.333516
-0.270000,0.160000,0,-0.230439,1.334470
-0.270000,0.170000,0,-0.135958,1.327606
-0.270000,0.180000,0,-0.046931,1.313963
-0.270000,0.190000,0,0.036368,1.294542
-0.270000,0.200000,0,0.113810,1.270289
-0.270000,0.210000,0,0.185382,1.242080
-0.270000,0.220000,0,0.251169,1.210713
-0.270000,0.230000,0,0.311334,1.176905
-0.270000,0.240000,0,0.366097,1.141292
-0.270000,0.250000,0,0.415717,1.104430
-0.270000,0.260000,0,0.460485,1.066798
-0.270000,0.270000,0,0.500706,1.028806
-0.270000,0.280000,0,0.536693,0.990800
-0.270000,0.290000,0,0.568759,0.953066
-0.270000,0.300000,0,0.597212,0.915841
-0.270000,0.310000,0,0.622350,0.879313
-0.270000,0.320000,0,0.644456,0.843635
-0.270000,0.330000,0,0.663801,0.808920
-0.270000,0.340000,0,0.680637,0.775257
-0.270000,0.350000,0,0.695203,0.742706
-0.270000,0.360000,0,0.707716,0.711308
-0.270000,0.370000,0,0.718380,0.681086
-0.270000,0.380000,0,0.727381,0.652050
-0.270000,0.390000,0,0.734889,0.624195
-0.270000,0.400000,0,0.741062,0.597510
-0.270000,0.410000,0,0.746041,0.571975
-0.270000,0.420000,0,0.749955,0.547563
-0.270000,0.430000,0,0.752921,0.524245
-0.270000,0.440000,0,0.755045,0.501985
-0.270000,0.450000,0,0.756422,0.480749
-0.270000,0.460000,0,0.757139,0.460497
-0.270000,0.470000,0,0.757273,0.441193
-0.270000,0.480000,0,0.756894,0.422795
-0.270000,0.490000,0,0.756065,0.405266
-0.260000,-0.490000,0,0.773350,-0.403826
-0.260000,-0.480000,0,0.775056,-0.421757
-0.260000,-0.470000,0,0.776354,-0.440617
-0.260000,-0.460000,0,0.777181,-0.460450
-0.260000,-0.450000,0,0.777469,-0.481303
-0.260000,-0.440000,0,0.777140,-0.503224
-0.260000,-0.430000,0,0.776107,-0.526260
-0.260000,-0.420000,0,0.774272,-0.550456
-0.260000,-0.410000,0,0.771527,-0.575859
-0.260000,-0.400000,0,0.767752,-0.602511
-0.260000,-0.390000,0,0.762815,-0.630451
-0.260000,-0.380000,0,0.756565,-0.659713
-0.260000,-0.370000,0,0.748840,-0.690325
-0.260000,-0.360000,0,0.739459,-0.722307
-0.260000,-0.350000,0,0.728222,-0.755667
-0.260000,-0.340000,0,0.714912,-0.790400
-0.260000,-0.330000,0,0.699291,-0.826483
-0.260000,-0.320000,0,0.681098,-0.863876
-0.260000,-0.310000,0,0.660054,-0.902508
-0.260000,-0.300000,0,0.635857,-0.942284
-0.260000,-0.290000,0,0.608185,-0.983068
-0.260000,-0.280000,0,0.576695,-1.024686
-0.260000,-0.270000,0,0.541031,-1.066913
-0.260000,-0.260000,0,0.500821,-1.109467
-0.260000,-0.250000,0,0.455687,-1.152003
-0.260000,-0.240000,0,0.405251,-1.194102
-0.260000,-0.230000,0,0.349146,-1.235265
-0.260000,-0.220000,0,0.287023,-1.274903
-0.260000,-0.210000,0,0.218574,-1.312332
-0.260000,-0.200000,0,0.143544,-1.346768
-0.260000,-0.190000,0,0.061754,-1.377323
-0.260000,-0.180000,0,-0.026870,-1.403011
-0.260000,-0.170000,0,-0.122278,-1.422747
-0.260000,-0.160000,0,-0.224258,-1.435365
-0.260000,-0.150000,0,-0.332408,-1.439639
-0.260000,-0.140000,0,-0.446111,-1.434304
-0.260000,-0.130000,0,-0.564498,-1.418102
-0.260000,-0.120000,0,-0.686438,-1.389827
-0.260000,-0.110000,0,-0.810519,-1.348378
-0.260000,-0.100000,0,-0.935048,-1.292827
-0.260000,-0.090000,0,-1.058074,-1.222485
-0.260000,-0.080000,0,-1.177413,-1.136974
-0.260000,-0.070000,0,-1.290713,-1.036289
-0.260000,-0.060000,0,-1.395524,-0.920852
-0.260000,-0.050000,0,-1.489390,-0.791550
-0.260000,-0.040000,0,-1.569962,-0.649750
-0.260000,-0.030000,0,-1.635108,-0.497280
-0.260000,-0.020000,0,-1.683027,-0.336392
-0.260000,-0.010000,0,-1.712351,-0.169683
-0.260000,0.000000,0,-1.722222,0.000000
-0.260000,0.010000,0,-1.712351,0.169683
-0.260000,0.020000,0,-1.683027,0.336392
-0.260000,0.030000,0,-1.635108,0.497280
-0.260000,0.040000,0,-1.569962,0.649750
-0.260000,0.050000,0,-1.489390,0.791550
-0.260000,0.060000,0,-1.395524,0.920852
-0.260000,0.070000,0,-1.290713,1.036289
-0.260000,0.080000,0,-1.177413,1.136974
-0.260000,0.090000,0,-1.058074,1.222485
-0.260000,0.100000,0,-0.935048,1.292827
-0.260000,0.110000,0,-0.810519,1.348378
-0.260000,0.120000,0,-0.686438,1.389827
-0.260000,0.130000,0,-0.564498,1.418102
-0.260000,0.140000,0,-0.446111,1.434304
-0.260000,0.150000,0,-0.332408,1.439639
-0.260000,0.160000,0,-0.224258,1.435365
-0.260000,0.170000,0,-0.122278,1.422747
-0.260000,0.180000,0,-0.026870,1.403011
-0.260000,0.190000,0,0.061754,1.377323
-0.260000,0.200000,0,0.143544,1.346768
-0.260000,0.210000,0,0.218574,1.312332
-0.260000,0.220000,0,0.287023,1.274903
-0.260000,0.230000,0,0.349146,1.235265
-0.260000,0.240000,0,0.405251,1.194102
-0.260000,0.250000,0,0.455687,1.152003
-0.260000,0.260000,0,0.500821,1.109467
-0.260000,0.270000,0,0.541031,1.066913
-0.260000,0.280000,0,0.576695,1.024686
-0.260000,0.290000,0,0.608185,0.983068
-0.260000,0.300000,0,0.635857,0.942284
-0.260000,0.310000,0,0.660054,0.902508
-0.260000,0.320000,0,0.681098,0.863876
-0.260000,0.330000,0,0.699291,0.826483
-0.260000,0.340000,0,0.714912,0.790400
-0.260000,0.350000,0,0.728222,0.755667
-0.260000,0.360000,0,0.739459,0.722307
-0.260000,0.370000,0,0.748840,0.690325
-0.260000,0.380000,0,0.756565,0.659713
-0.260000,0.390000,0,0.762815,0.630451
-0.260000,0.400000,0,0.767752,0.602511
-0.260000,0.410000,0,0.771527,0.575859
-0.260000,0.420000,0,0.774272,0.550456
-0.260000,0.430000,0,0.776107,0.526260
-0.260000,0.440000,0,0.777140,0.503224
-0.260000,0.450000,0,0.777469,0.481303
-0.260000,0.460000,0,0.777181,0.460450
-0.260000,0.470000,0,0.776354,0.440617
-0.260000,0.480000,0,0.775056,0.421757
-0.260000,0.490000,0,0.773350,0.403826
-0.250000,-0.490000,0,0.790986,-0.401502
-0.250000,-0.480000,0,0.793624,-0.419792
-0.250000,-0.470000,0,0.795903,-0.439067
-0.250000,-0.460000,0,0.797762,-0.459381
-0.250000,-0.450000,0,0.799133,-0.480790
-0.250000,-0.440000,0,0.799939,-0.503348
-0.250000,-0.430000,0,0.800092,-0.527113
-0.250000,-0.420000,0,0.799496,-0.552143
-0.250000,-0.410000,0,0.798040,-0.578494
-0.250000,-0.400000,0,0.795604,-0.606223
-0.250000,-0.390000,0,0.792049,-0.635383
-0.250000,-0.380000,0,0.787222,-0.666024
-0.250000,-0.370000,0,0.780954,-0.698192
-0.250000,-0.360000,0,0.773054,-0.731926
-0.250000,-0.350000,0,0.763312,-0.767252
-0.250000,-0.340000,0,0.751495,-0.804188
-0.250000,-0.330000,0,0.737348,-0.842734
-0.250000,-0.320000,0,0.720588,-0.882871
-0.250000,-0.310000,0,0.700909,-0.924554
-0.250000,-0.300000,0,0.677974,-0.967710
-0.250000,-0.290000,0,0.651424,-1.012228
-0.250000,-0.280000,0,0.620870,-1.057954
-0.250000,-0.270000,0,0.585900,-1.104681
-0.250000,-0.260000,0,0.546080,-1.152142
-0.250000,-0.250000,0,0.500960,-1.199999
-0.250000,-0.240000,0,0.450080,-1.247834
-0.250000,-0.230000,0,0.392980,-1.295134
-0.250000,-0.220000,0,0.329213,-1.341285
-0.250000,-0.210000,0,0.258360,-1.385559
-0.250000,-0.200000,0,0.180054,-1.427109
-0.250000,-0.190000,0,0.093998,-1.464957
-0.250000,-0.180000,0,0.000000,-1.497996
-0.250000,-0.170000,0,-0.101995,-1.524994
-0.250000,-0.160000,0,-0.211869,-1.544600
-0.250000,-0.150000,0,-0.329291,-1.555369
-0.250000,-0.140000,0,-0.453677,-1.555786
-0.250000,-0.130000,0,-0.584151,-1.544312
-0.250000,-0.120000,0,-0.719512,-1.519439
-0.250000,-0.110000,0,-0.858214,-1.479754
-0.250000,-0.100000,0,-0.998353,-1.424025
-0.250000,-0.090000,0,-1.137683,-1.351284
-0.250000,-0.080000,0,-1.273649,-1.260917
-0.250000,-0.070000,0,-1.403448,-1.152759
-0.250000,-0.060000,0,-1.524124,-1.027163
-0.250000,-0.050000,0,-1.632679,-0.885058
-0.250000,-0.040000,0,-1.726215,-0.727979
-0.250000,-0.030000,0,-1.802077,-0.558051
-0.250000,-0.020000,0,-1.858012,-0.377944
-0.250000,-0.010000,0,-1.892296,-0.190779
-0.250000,0.000000,0,-1.903846,0.000000
-0.250000,0.010000,0,-1.892296,0.190779
-0.250000,0.020000,0,-1.858012,0.377944
-0.250000,0.030000,0,-1.802077,0.558051
-0.250000,0.040000,0,-1.726215,0.727979
-0.250000,0.050000,0,-1.632679,0.885058
-0.250000,0.060000,0,-1.524124,1.027163
-0.250000,0.070000,0,-1.403448,1.152759
-0.250000,0.080000,0,-1.273649,1.260917
-0.250000,0.090000,0,-1.137683,1.351284
-0.250000,0.100000,0,-0.998353,1.424025
-0.250000,0.110000,0,-0.858214,1.479754
-0.250000,0.120000,0,-0.719512,1.519439
-0.250000,0.130000,0,-0.584151,1.544312
-0.250000,0.140000,0,-0.453677,1.555786
-0.250000,0.150000,0,-0.329291,1.555369
-0.250000,0.160000,0,-0.211869,1.544600
-0.250000,0.170000,0,-0.101995,1.524994
-0.250000,0.180000,0,0.000000,1.497996
-0.250000,0.190000,0,0.093998,1.464957
-0.250000,0.200000,0,0.180054,1.427109
-0.250000,0.210000,0,0.258360,1.385559
-0.250000,0.220000,0,0.329213,1.341285
-0.250000,0.230000,0,0.392980,1.295134
-0.250000,0.240000,0,0.450080,1.247834
-0.250000,0.250000,0,0.500960,1.199999
-0.250000,0.260000,0,0.546080,1.152142
-0.250000,0.270000,0,0.585900,1.104681
-0.250000,0.280000,0,0.620870,1.057954
-0.250000,0.290000,0,0.651424,1.012228
-0.250000,0.300000,0,0.677974,0.967710
-0.250000,0.310000,0,0.700909,0.924554
-0.250000,0.320000,0,0.720588,0.882871
-0.250000,0.330000,0,0.737348,0.842734
-0.250000,0.340000,0,0.751495,0.804188
-0.250000,0.350000,0,0.763312,0.767252
-0.250000,0.360000,0,0.773054,0.731926
-0.250000,0.370000,0,0.780954,0.698192
-0.250000,0.380000,0,0.787222,0.666024
-0.250000,0.390000,0,0.792049,0.635383
-0.250000,0.400000,0,0.795604,0.606223
-0.250000,0.410000,0,0.798040,0.578494
-0.250000,0.420000,0,0.799496,0.552143
-0.250000,0.430000,0,0.800092,0.527113
-0.250000,0.440000,0,0.799939,0.503348
-0.250000,0.450000,0,0.799133,0.480790
-0.250000,0.460000,0,0.797762,0.459381
-0.250000,0.470000,0,0.795903,0.439067
-0.250000,0.480000,0,0.793624,0.419792
-0.250000,0.490000,0,0.790986,0.401502
-0.240000,-0.490000,0,0.808927,-0.398244
-0.240000,-0.480000,0,0.812551,-0.416840
-0.240000,-0.470000,0,0.815871,-0.436478
-0.240000,-0.460000,0,0.818830,-0.457220
-0.240000,-0.450000,0,0.821360,-0.479127
-0.240000,-0.440000,0,0.823387,-0.502265
-0.240000,-0.430000,0,0.824825,-0.526703
-0.240000,-0.420000,0,0.825576,-0.552508
-0.240000,-0.410000,0,0.825533,-0.579751
-0.240000,-0.400000,0,0.824571,-0.608503
-0.240000,-0.390000,0,0.822551,-0.638832
-0.240000,-0.380000,0,0.819318,-0.670808
-0.240000,-0.370000,0,0.814695,-0.704494
-0.240000,-0.360000,0,0.808487,-0.739949
-0.240000,-0.350000,0,0.800472,-0.777225
-0.240000,-0.340000,0,0.790405,-0.816363
-0.240000,-0.330000,0,0.778013,-0.857390
-0.240000,-0.320000,0,0.762994,-0.900315
-0.240000,-0.310000,0,0.745013,-0.945122
-0.240000,-0.300000,0,0.723703,-0.991768
-0.240000,-0.290000,0,0.698664,-1.040172
-0.240000,-0.280000,0,0.669458,-1.090210
-0.240000,-0.270000,0,0.635617,-1.141703
-0.240000,-0.260000,0,0.596638,-1.194407
-0.240000,-0.250000,0,0.551993,-1.248003
-0.240000,-0.240000,0,0.501130,-1.302082
-0.240000,-0.230000,0,0.443486,-1.356132
-0.240000,-0.220000,0,0.378496,-1.409522
-0.240000,-0.210000,0,0.305613,-1.461491
-0.240000,-0.200000,0,0.224330,-1.511130
-0.240000,-0.190000,0,0.134205,-1.557377
-0.240000,-0.180000,0,0.034896,-1.599003
-0.240000,-0.170000,0,-0.073796,-1.634615
-0.240000,-0.160000,0,-0.191889,-1.662662
-0.240000,-0.150000,0,-0.319161,-1.681447
-0.240000,-0.140000,0,-0.455101,-1.689164
-0.240000,-0.130000,0,-0.598857,-1.683938
-0.240000,-0.120000,0,-0.749186,-1.663890
-0.240000,-0.110000,0,-0.904413,-1.627219
-0.240000,-0.100000,0,-1.062414,-1.572296
-0.240000,-0.090000,0,-1.220615,-1.497781
-0.240000,-0.080000,0,-1.376023,-1.402740
-0.240000,-0.070000,0,-1.525300,-1.286765
-0.240000,-0.060000,0,-1.664861,-1.150083
-0.240000,-0.050000,0,-1.791030,-0.993641
