x,y,xVel,yVel
0.068389,0.261771,2.287295,-1.002281
0.065278,0.268587,2.244331,-0.901117
0.066079,0.269227,2.230065,-0.903684
0.065240,0.265566,2.277511,-0.929433
0.068703,0.273355,2.163776,-0.892720
0.065586,0.274264,2.182202,-0.853347
0.068883,0.273648,2.159254,-0.891857
0.065695,0.279487,2.129190,-0.810690
0.067858,0.278763,2.118412,-0.837561
0.066152,0.276912,2.150748,-0.836428
0.066939,0.280406,2.110253,-0.815262
0.067068,0.284290,2.072737,-0.785791
0.067556,0.281480,2.095100,-0.812451
0.069505,0.285040,2.046992,-0.802141
0.065837,0.285228,2.073407,-0.767237
0.065606,0.289226,2.038496,-0.735820
0.067000,0.290883,2.013837,-0.736438
0.067813,0.293078,1.989111,-0.728092
0.065111,0.293053,2.007854,-0.704824
0.068644,0.298814,1.935736,-0.696391
0.066408,0.299230,1.946720,-0.675406
0.068078,0.295292,1.968550,-0.715142
0.067878,0.303773,1.900967,-0.659000
0.069779,0.300737,1.912985,-0.693010
0.067536,0.300931,1.925717,-0.673869
0.067649,0.309475,1.858419,-0.623686
0.066337,0.309717,1.863977,-0.612380
0.068764,0.308892,1.856407,-0.635405
0.066197,0.313269,1.838056,-0.591918
0.068932,0.312034,1.832202,-0.618802
0.068497,0.314538,1.816433,-0.601908
0.066260,0.315497,1.821355,-0.580627
0.065422,0.319073,1.799836,-0.556419
0.068575,0.315532,1.808892,-0.597130
0.067127,0.322219,1.769454,-0.552919
0.069346,0.323535,1.749708,-0.561521
0.066450,0.322424,1.771320,-0.547268
0.068827,0.329328,1.714242,-0.530712
0.066197,0.328606,1.730827,-0.516870
0.065065,0.328733,1.735013,-0.508818
0.069536,0.332714,1.689643,-0.519977
0.068208,0.330873,1.707148,-0.519782
0.067431,0.331972,1.703572,-0.509989
0.069766,0.338628,1.652662,-0.496005
0.065241,0.338698,1.670579,-0.468340
0.065662,0.338739,1.668664,-0.470763
0.068236,0.341922,1.639369,-0.473623
0.069236,0.343658,1.625344,-0.472622
0.065996,0.342811,1.642806,-0.456945
0.069190,0.348122,1.600202,-0.455322
0.065030,0.348537,1.612970,-0.430295
0.066658,0.346480,1.618894,-0.447064
0.065961,0.350484,1.598654,-0.428716
0.065808,0.352158,1.589848,-0.422059
0.069090,0.350873,1.585365,-0.444678
0.065891,0.358627,1.554522,-0.401034
0.068587,0.359098,1.543284,-0.413621
0.069500,0.356019,1.556298,-0.428747
0.066070,0.364265,1.524737,-0.384379
0.069647,0.361312,1.528477,-0.411800
0.067963,0.360309,1.539062,-0.406447
0.065050,0.366199,1.517997,-0.373451
0.067231,0.369286,1.496335,-0.375214
0.069857,0.368226,1.493644,-0.391090
0.067097,0.374047,1.473925,-0.361022
0.066349,0.372127,1.485139,-0.362827
0.067584,0.373006,1.477475,-0.366235
0.068606,0.378545,1.449031,-0.355682
0.068491,0.379414,1.445418,-0.352824
0.065702,0.377581,1.461189,-0.344956
0.065287,0.381593,1.443903,-0.332726
0.066207,0.383875,1.431403,-0.331130
0.065692,0.380707,1.446888,-0.336802
0.069893,0.386762,1.409645,-0.339870
0.069972,0.389540,1.397760,-0.333279
0.068073,0.387935,1.409175,-0.329214
0.069848,0.393124,1.383294,-0.324111
0.069135,0.392079,1.389266,-0.323670
0.067410,0.393992,1.385425,-0.312119
0.065305,0.399506,1.367714,-0.291471
0.068039,0.396654,1.373189,-0.308644
0.066633,0.395623,1.380508,-0.305258
0.069660,0.400239,1.355406,-0.307063
0.069168,0.403151,1.345243,-0.298831
0.069653,0.404871,1.337676,-0.297015
0.065732,0.409940,1.326587,-0.272072
0.066464,0.406939,1.336420,-0.280707
0.068815,0.407155,1.330846,-0.289107
0.067646,0.413708,1.309127,-0.271870
0.068917,0.412618,1.310603,-0.278551
0.068248,0.411991,1.314177,-0.277353
0.065553,0.418096,1.297324,-0.256326
0.065114,0.419688,1.292494,-0.251975
0.065175,0.417524,1.300025,-0.256005
0.068680,0.420481,1.283404,-0.262932
0.067030,0.421719,1.282096,-0.255065
0.067135,0.423663,1.275289,-0.252038
0.067343,0.426795,1.264437,-0.247396
0.068902,0.426511,1.262725,-0.253039
0.069946,0.428556,1.254250,-0.252947
0.066382,0.430678,1.253269,-0.237858
0.068496,0.432845,1.242897,-0.241160
0.067617,0.432311,1.246019,-0.239218
0.065001,0.435262,1.240690,-0.226271
0.066019,0.438918,1.227704,-0.223979
0.067880,0.439267,1.223837,-0.229182
0.065908,0.443433,1.214091,-0.217069
0.067363,0.441023,1.219259,-0.224971
0.068121,0.442538,1.213566,-0.225014
0.068547,0.446801,1.200344,-0.220069
0.068019,0.445577,1.204687,-0.220279
0.068521,0.445154,1.205209,-0.222368
0.069241,0.450864,1.187682,-0.216322
0.066949,0.453143,1.184352,-0.206731
0.067375,0.451896,1.187315,-0.209607
0.066699,0.458756,1.169082,-0.198758
0.067574,0.455195,1.177774,-0.205766
0.066602,0.455190,1.179060,-0.203062
0.067506,0.461602,1.160368,-0.197369
0.065453,0.463525,1.157734,-0.189531
0.065520,0.463333,1.158166,-0.189941
0.067791,0.466428,1.147280,-0.192213
0.066766,0.465154,1.151845,-0.191061
0.067451,0.469887,1.138772,-0.187247
0.067692,0.470998,1.135668,-0.186570
0.066688,0.470711,1.137552,-0.184351
0.066575,0.470209,1.138962,-0.184639
0.065865,0.475816,1.125640,-0.176592
0.066072,0.477814,1.120493,-0.174949
0.068959,0.478447,1.115811,-0.181282
0.069710,0.480658,1.109685,-0.180645
0.067203,0.482283,1.108510,-0.172942
0.065853,0.483805,1.106295,-0.168168
0.067474,0.488359,1.094043,-0.167346
0.065407,0.487926,1.097088,-0.163009
0.066884,0.485927,1.100263,-0.168433
0.066259,0.494675,1.080957,-0.158475
0.067355,0.493025,1.083593,-0.162489
0.069829,0.494806,1.077239,-0.166234
0.067911,0.497520,1.073148,-0.159440
0.065804,0.499599,1.070568,-0.152957
0.068231,0.497380,1.073153,-0.160268
0.069808,0.504096,1.057386,-0.157394
0.068196,0.500880,1.065644,-0.156936
0.066910,0.502155,1.064091,-0.153042
0.069327,0.506620,1.052590,-0.154122
0.067814,0.506530,1.054109,-0.151075
0.068903,0.508667,1.048767,-0.151449
0.065335,0.511377,1.046258,-0.141899
0.067026,0.510742,1.046151,-0.145858
0.069303,0.513910,1.037889,-0.147761
0.066668,0.515562,1.036787,-0.141187
0.068584,0.519023,1.028484,-0.142151
0.068587,0.518413,1.029662,-0.142647
0.068829,0.521498,1.023545,-0.140649
0.065933,0.524634,1.019821,-0.132754
0.066097,0.524164,1.020585,-0.133413
0.067013,0.525905,1.016626,-0.133835
0.068260,0.525209,1.016986,-0.136692
0.066786,0.525170,1.018174,-0.133959
0.067364,0.531113,1.006771,-0.130656
0.066790,0.530178,1.008890,-0.130283
0.067643,0.530693,1.007333,-0.131467
0.068845,0.537978,0.993494,-0.128408
0.067070,0.535871,0.998439,-0.126755
0.068720,0.536373,0.996395,-0.129318
0.069781,0.540388,0.988666,-0.128345
0.066935,0.543366,0.985494,-0.121455
0.069411,0.540522,0.988694,-0.127616
0.066779,0.548241,0.977381,-0.118047
0.067020,0.547712,0.978108,-0.118784
0.067874,0.548117,0.976887,-0.119947
0.066877,0.554887,0.966445,-0.114092
0.069023,0.550137,0.972817,-0.120541
0.065096,0.550808,0.974169,-0.113666
0.065307,0.557461,0.963256,-0.110052
0.066921,0.557097,0.962885,-0.112837
0.067639,0.559565,0.958562,-0.112504
0.067789,0.561485,0.955480,-0.111609
0.067543,0.564859,0.950428,-0.109282
0.067356,0.561263,0.956077,-0.111065
0.066232,0.567137,0.947698,-0.106013
0.066651,0.568167,0.945912,-0.106078
0.065503,0.566062,0.949733,-0.105496
0.068689,0.572282,0.938678,-0.106845
0.069303,0.570709,0.940652,-0.108621
0.069994,0.572177,0.938108,-0.108815
0.068826,0.576870,0.931948,-0.104559
0.067064,0.577849,0.931471,-0.101519
0.067007,0.577161,0.932489,-0.101794
0.068657,0.582314,0.924332,-0.101471
0.069622,0.580578,0.926263,-0.103725
0.069410,0.582261,0.924018,-0.102550
0.065143,0.587200,0.919292,-0.094191
0.068745,0.587686,0.916881,-0.098884
0.067059,0.586101,0.919881,-0.097356
0.068949,0.593291,0.909259,-0.096426
0.068239,0.590600,0.913190,-0.096773
0.066458,0.593742,0.909832,-0.092910
0.066662,0.595148,0.907877,-0.092533
0.066023,0.595965,0.907091,-0.091319
0.065856,0.596017,0.907098,-0.091076
0.068141,0.604683,0.894935,-0.090155
0.067887,0.600206,0.900735,-0.091827
0.067531,0.604894,0.894936,-0.089295
0.067367,0.606188,0.893385,-0.088528
0.067208,0.606988,0.892455,-0.087987
0.066767,0.606619,0.893104,-0.087594
0.069249,0.611910,0.885536,-0.088393
0.068818,0.612995,0.884406,-0.087413
0.069596,0.610877,0.886641,-0.089257
0.069096,0.618545,0.877680,-0.085445
0.069168,0.617335,0.879077,-0.086026
0.069144,0.615627,0.881114,-0.086703
0.066076,0.620806,0.876224,-0.081005
0.065774,0.622100,0.874829,-0.080157
0.066771,0.621631,0.874993,-0.081498
0.068117,0.629912,0.865027,-0.079880
0.066313,0.626004,0.870121,-0.079305
0.065118,0.628845,0.867332,-0.076900
0.065898,0.632484,0.862972,-0.076466
0.065033,0.633107,0.862588,-0.075285
0.069473,0.631799,0.862419,-0.080679
0.069725,0.638722,0.854790,-0.078395
0.068709,0.638544,0.855347,-0.077368
0.066716,0.638305,0.856309,-0.075306
0.069421,0.640812,0.852670,-0.077319
0.066849,0.643589,0.850624,-0.073633
0.068147,0.640994,0.852927,-0.075900
0.069216,0.649223,0.843971,-0.074187
0.066800,0.649991,0.843985,-0.071458
0.066323,0.648570,0.845602,-0.071429
0.066622,0.654439,0.839526,-0.069851
0.068482,0.652935,0.840443,-0.072208
0.065443,0.653600,0.840743,-0.068926
0.066780,0.656342,0.837572,-0.069411
0.066084,0.656812,0.837319,-0.068572
0.069448,0.655557,0.837501,-0.072320
0.068612,0.664174,0.829343,-0.068779
0.069278,0.662321,0.830922,-0.069994
0.067717,0.660995,0.832693,-0.068890
0.065625,0.667138,0.827395,-0.065040
0.066807,0.667475,0.826731,-0.066066
0.065728,0.669954,0.824699,-0.064330
0.068468,0.674944,0.819279,-0.065451
0.069177,0.670268,0.823400,-0.067474
0.069935,0.670500,0.822957,-0.068112
0.068838,0.676556,0.817700,-0.065327
0.069939,0.677320,0.816691,-0.066107
0.069491,0.675382,0.818583,-0.066261
0.065920,0.681271,0.814248,-0.061388
0.066724,0.682004,0.813376,-0.061911
0.068083,0.681172,0.813749,-0.063351
0.067561,0.686695,0.809010,-0.061399
0.065346,0.686840,0.809460,-0.059422
0.069015,0.688063,0.807431,-0.062300
0.067834,0.694641,0.802110,-0.059573
0.065201,0.694641,0.802766,-0.057342
0.067116,0.690929,0.805457,-0.059908
0.069595,0.695584,0.800864,-0.060813
0.065873,0.698772,0.799129,-0.056903
0.065852,0.695808,0.801620,-0.057607
0.069272,0.704690,0.793444,-0.058254
0.067364,0.704210,0.794294,-0.056824
0.067010,0.701856,0.796303,-0.057100
0.069593,0.707931,0.790763,-0.057724
0.068127,0.706316,0.792409,-0.056937
0.069935,0.706210,0.792057,-0.058417
0.067489,0.712496,0.787643,-0.054985
0.067904,0.712834,0.787282,-0.055234
0.069336,0.711920,0.787667,-0.056570
0.065897,0.717170,0.784356,-0.052701
0.066561,0.716098,0.785040,-0.053450
0.066811,0.718676,0.782996,-0.053076
0.067028,0.721406,0.780866,-0.052646
0.069260,0.722901,0.779249,-0.054005
0.065178,0.720112,0.782249,-0.051516
0.068709,0.729450,0.774510,-0.052176
0.069802,0.726073,0.776763,-0.053710
0.068660,0.726812,0.776463,-0.052704
0.067929,0.733253,0.771905,-0.050815
0.069743,0.731055,0.773118,-0.052590
0.069569,0.734678,0.770540,-0.051700
0.067265,0.737058,0.769309,-0.049568
0.067174,0.735169,0.770678,-0.049881
0.069892,0.736510,0.769165,-0.051550
0.067089,0.740789,0.766704,-0.048707
0.068680,0.743650,0.764397,-0.049257
0.066888,0.740491,0.766953,-0.048624
0.067326,0.748915,0.761042,-0.047317
0.066898,0.746586,0.762715,-0.047462
0.066816,0.747076,0.762394,-0.047314
0.066698,0.750525,0.760067,-0.046591
0.066526,0.751500,0.759440,-0.046296
0.066598,0.750186,0.760314,-0.046586
0.068312,0.759526,0.753793,-0.046025
0.068439,0.758056,0.754732,-0.046374
0.065582,0.758009,0.755271,-0.044504
0.067734,0.762847,0.751744,-0.045060
0.065067,0.764908,0.750875,-0.042992
0.068016,0.764959,0.750339,-0.044872
0.066417,0.765105,0.750520,-0.043825
0.065748,0.765097,0.750639,-0.043397
0.068755,0.767636,0.748509,-0.044877
0.065588,0.771081,0.746874,-0.042304
0.066551,0.772486,0.745839,-0.042676
0.067667,0.773367,0.745108,-0.043223
0.069562,0.779365,0.741126,-0.043389
0.068892,0.776088,0.743229,-0.043525
0.065865,0.775489,0.744091,-0.041764
0.066275,0.784178,0.738763,-0.040648
0.065016,0.784714,0.738635,-0.039817
0.067233,0.780598,0.740759,-0.041783
0.067723,0.789967,0.735131,-0.040613
0.068444,0.787789,0.736292,-0.041371
0.069875,0.786460,0.736846,-0.042421
0.067748,0.791292,0.734357,-0.040426
0.066566,0.793496,0.733262,-0.039414
0.066389,0.790321,0.735126,-0.039783
0.066132,0.796978,0.731333,-0.038657
0.066402,0.797683,0.730894,-0.038709
0.069464,0.799069,0.729662,-0.040233
0.066050,0.804026,0.727389,-0.037613
0.068435,0.804942,0.726546,-0.038801
0.065114,0.804300,0.727366,-0.037057
0.065431,0.806389,0.726169,-0.036946
0.068478,0.805447,0.726262,-0.038753
0.066103,0.805711,0.726450,-0.037409
0.066045,0.813826,0.722053,-0.036280
0.065678,0.814489,0.721747,-0.035996
0.066615,0.810552,0.723738,-0.037026
0.065949,0.819363,0.719133,-0.035505
0.066844,0.817514,0.719988,-0.036217
0.067859,0.818233,0.719475,-0.036656
0.067835,0.823991,0.716484,-0.035887
0.065211,0.824237,0.716690,-0.034504
0.066674,0.824675,0.716281,-0.035202
0.068307,0.827723,0.714515,-0.035648
0.068701,0.826741,0.714964,-0.035975
0.067665,0.828815,0.714043,-0.035184
0.066041,0.833096,0.712091,-0.033838
0.065204,0.834519,0.711482,-0.033251
0.068543,0.831306,0.712677,-0.035312
0.065229,0.839588,0.708979,-0.032669
0.065132,0.835907,0.710801,-0.033051
0.069076,0.836747,0.709910,-0.034895
0.066459,0.840025,0.708622,-0.033218
0.066110,0.843303,0.707074,-0.032668
0.067540,0.843969,0.706587,-0.033278
0.066537,0.845375,0.706030,-0.032634
0.067960,0.846748,0.705210,-0.033154
0.069612,0.849634,0.703653,-0.033597
0.066423,0.852919,0.702480,-0.031729
0.067357,0.850124,0.703684,-0.032481
0.069660,0.850022,0.703465,-0.033574
0.068939,0.855701,0.700909,-0.032583
0.068119,0.859142,0.699425,-0.031824
0.065220,0.856662,0.700876,-0.030765
0.065449,0.860449,0.699118,-0.030467
0.066250,0.860581,0.698973,-0.030817
0.066356,0.860326,0.699077,-0.030893
0.067328,0.867816,0.695615,-0.030537
0.065351,0.868438,0.695543,-0.029597
0.066119,0.867891,0.695707,-0.029993
0.067407,0.872656,0.693481,-0.030070
0.068266,0.870367,0.694392,-0.030683
0.069404,0.872879,0.693177,-0.030915
0.065001,0.875827,0.692347,-0.028709
0.065798,0.877358,0.691609,-0.028902
0.065950,0.875458,0.692413,-0.029155
0.067381,0.884889,0.688264,-0.028838
0.066160,0.880499,0.690232,-0.028750
0.069031,0.881380,0.689575,-0.029879
0.067161,0.889480,0.686380,-0.028307
0.066829,0.888410,0.686852,-0.028271
0.065060,0.888185,0.687111,-0.027560
0.068736,0.892388,0.685038,-0.028675
0.066001,0.894088,0.684602,-0.027404
0.065826,0.892120,0.685420,-0.027513
0.066979,0.898233,0.682842,-0.027420
0.069776,0.895245,0.683781,-0.028823
0.068600,0.899180,0.682315,-0.027981
0.068123,0.903601,0.680609,-0.027388
0.065007,0.903921,0.680758,-0.026134
0.065959,0.900957,0.681847,-0.026770
0.069379,0.908340,0.678649,-0.027451
0.065846,0.905539,0.680051,-0.026324
0.068839,0.909877,0.678105,-0.027105
0.066918,0.911000,0.677840,-0.026269
0.069356,0.913747,0.676579,-0.026961
0.069411,0.914416,0.676321,-0.026923
0.066933,0.918147,0.675125,-0.025670
0.066804,0.917934,0.675216,-0.025639
0.067235,0.917630,0.675294,-0.025826
0.065054,0.924214,0.673020,-0.024479
0.065863,0.924830,0.672729,-0.024728
0.069458,0.924463,0.672569,-0.026079
0.069010,0.927582,0.671468,-0.025656
0.068065,0.929017,0.671024,-0.025195
0.066503,0.929024,0.671146,-0.024629
0.069974,0.930882,0.670195,-0.025732
0.067364,0.930819,0.670429,-0.024798
0.066420,0.931203,0.670364,-0.024428
0.065696,0.938339,0.667877,-0.023623
0.067204,0.935052,0.668925,-0.024408
0.067086,0.936615,0.668380,-0.024245
0.069469,0.944018,0.665608,-0.024506
0.069762,0.941273,0.666537,-0.024822
0.066952,0.941997,0.666501,-0.023788
0.068903,0.947006,0.664624,-0.024083
0.066210,0.949766,0.663882,-0.022961
0.066836,0.945669,0.665238,-0.023474
0.069230,0.950846,0.663294,-0.023905
0.068251,0.952294,0.662878,-0.023467
0.069863,0.954753,0.661934,-0.023826
0.066318,0.959837,0.660502,-0.022286
0.065635,0.958682,0.660931,-0.022140
0.065656,0.957056,0.661469,-0.022259
0.069886,0.961352,0.659752,-0.023350
0.065394,0.962090,0.659825,-0.021828
0.066404,0.962480,0.659629,-0.022132
0.068704,0.965873,0.658367,-0.022644
0.066499,0.968466,0.657683,-0.021757
0.067146,0.968451,0.657644,-0.021966
0.065463,0.971049,0.656925,-0.021255
0.065457,0.971673,0.656727,-0.021212
0.065816,0.972293,0.656506,-0.021286
0.067342,0.975045,0.655536,-0.021587
0.068140,0.975592,0.655312,-0.021802
0.067340,0.978003,0.654611,-0.021393
0.065346,0.983658,0.652988,-0.020416
0.067839,0.980981,0.653654,-0.021354
0.067340,0.983495,0.652913,-0.021039
0.068037,0.987226,0.651731,-0.021013
0.069847,0.988431,0.651251,-0.021483
0.069316,0.986251,0.651945,-0.021464
0.065911,0.993020,0.650120,-0.020016
0.067124,0.992410,0.650229,-0.020416
0.066486,0.994270,0.649713,-0.020112
0.065860,0.996949,0.648958,-0.019767
0.065319,0.996317,0.649176,-0.019645
0.068622,0.996135,0.649031,-0.020631
0.073610,0.000964,-27.168748,-0.724507
0.071180,0.001750,-29.051912,-1.453935
0.071556,0.003520,-28.583755,-2.868132
0.074753,0.006901,-25.666758,-4.873128
0.072178,0.007592,-27.354689,-5.925115
0.072882,0.009518,-26.334203,-7.130367
0.071087,0.010919,-27.162397,-8.703107
0.071744,0.010934,-26.687387,-8.483858
0.074350,0.011060,-24.898127,-7.727467
0.072185,0.015261,-24.697491,-11.152566
0.074081,0.019309,-21.837357,-12.493488
0.072670,0.015567,-24.274581,-11.124476
0.073580,0.023531,-19.971208,-14.585051
0.072516,0.023899,-20.188515,-15.298164
0.074848,0.021138,-20.634122,-12.971452
0.070034,0.028458,-18.308554,-18.309047
0.072101,0.026214,-19.034312,-16.367816
0.070208,0.028657,-18.134479,-18.253221
0.074734,0.034961,-13.622165,-16.914472
0.070558,0.031911,-16.018110,-18.783288
0.072553,0.033441,-14.766623,-17.869574
0.071429,0.038639,-11.946435,-19.036129
0.074360,0.038174,-12.013661,-17.445924
0.074573,0.038709,-11.727991,-17.376406
0.074234,0.041759,-10.236530,-17.670974
0.073970,0.043314,-9.489366,-17.803509
0.071068,0.041641,-10.308197,-19.286910
0.073881,0.049648,-6.652570,-17.528240
0.070171,0.046397,-7.800717,-19.503367
0.073547,0.045019,-8.675952,-17.964816
0.072535,0.053580,-4.921985,-17.630383
0.073478,0.054636,-4.651021,-17.133476
0.074794,0.053686,-5.161847,-16.766001
0.073293,0.059528,-2.950234,-16.467062
0.073647,0.058852,-3.222848,-16.462101
0.071439,0.056200,-3.774508,-17.645050
0.072292,0.062869,-1.767784,-16.184093
0.074839,0.061652,-2.554342,-15.659207
0.071042,0.064412,-1.092934,-16.233491
0.070361,0.065276,-0.719212,-16.237940
0.071171,0.069331,0.102145,-15.189032
0.073591,0.067239,-0.858866,-15.034259
0.070972,0.072472,0.804896,-14.575210
0.071887,0.071143,0.347500,-14.663289
0.073869,0.070433,-0.185246,-14.382499
0.071162,0.076404,1.476224,-13.724687
0.074014,0.079640,1.428074,-12.655709
0.071040,0.078808,1.877776,-13.253096
0.073326,0.084333,2.168925,-11.894172
0.073336,0.081973,1.874787,-12.322440
0.073185,0.084776,2.245609,-11.830763
0.073173,0.085478,2.326780,-11.705998
0.072645,0.088012,2.683451,-11.308905
0.072130,0.088687,2.838800,-11.237557
0.072425,0.092491,3.106575,-10.552514
0.073963,0.093596,2.936557,-10.255094
0.071822,0.092554,3.213723,-10.586955
0.070835,0.097794,3.707301,-9.774431
0.070026,0.097722,3.836053,-9.827535
0.073937,0.098895,3.283304,-9.436099
0.073155,0.100100,3.463501,-9.297361
0.070299,0.102169,3.985301,-9.108566
0.074740,0.101339,3.294484,-9.038166
0.070977,0.108066,4.064706,-8.234965
0.070673,0.109314,4.133631,-8.072526
0.070040,0.108858,4.210340,-8.147147
0.074090,0.113213,3.779912,-7.508788
0.074336,0.111734,3.717966,-7.681774
0.071225,0.111465,4.101819,-7.779335
0.070421,0.118649,4.274207,-6.916774
0.073956,0.119385,3.887155,-6.809783
0.072245,0.115778,4.039848,-7.234594
0.071939,0.123080,4.121820,-6.430752
0.073572,0.121965,3.948343,-6.540024
0.070801,0.122509,4.240393,-6.491506
0.070860,0.128957,4.214670,-5.848066
0.072609,0.126159,4.056419,-6.121281
0.071126,0.127349,4.197489,-6.002608
0.072499,0.132103,4.047730,-5.572292
0.070415,0.133171,4.221519,-5.462840
0.071417,0.130454,4.154051,-5.712958
0.072029,0.135506,4.062978,-5.279597
0.073667,0.136365,3.922985,-5.222425
0.072241,0.139891,4.003291,-4.934007
0.072830,0.142662,3.929089,-4.735218
0.073540,0.141786,3.886821,-4.806310
0.072047,0.140785,4.008004,-4.864333
0.072564,0.148985,3.867507,-4.300477
0.073865,0.146136,3.817656,-4.504710
0.070950,0.149666,3.961135,-4.232761
0.073645,0.151810,3.761311,-4.138037
0.073623,0.151254,3.770084,-4.171833
0.072969,0.154748,3.760161,-3.953617
0.073603,0.155468,3.713228,-3.921361
0.071852,0.159017,3.755759,-3.697014
0.073639,0.158268,3.670573,-3.765593
0.074472,0.160668,3.591340,-3.649915
0.073775,0.163139,3.590290,-3.513519
0.072033,0.161015,3.713008,-3.594083
0.073030,0.169863,3.518654,-3.184247
0.073677,0.166570,3.541843,-3.345458
0.071648,0.165724,3.652240,-3.352225
0.072356,0.174212,3.474934,-2.986300
0.074709,0.171220,3.423355,-3.151029
0.070348,0.170659,3.623488,-3.102213
0.070887,0.178993,3.449736,-2.770961
0.072469,0.179509,3.380777,-2.778882
0.070247,0.175438,3.539431,-2.898776
0.074258,0.183849,3.245090,-2.649795
0.070906,0.181109,3.411260,-2.692237
0.072867,0.184545,3.282508,-2.603167
0.074378,0.187339,3.186611,-2.532473
0.070213,0.188152,3.309979,-2.436503
0.070477,0.187246,3.317364,-2.470894
0.074168,0.193507,3.098007,-2.334482
0.072108,0.192845,3.170534,-2.321733
0.070078,0.193756,3.215891,-2.260223
0.073569,0.197433,3.055027,-2.211165
0.072969,0.198278,3.058694,-2.178263
0.073654,0.198317,3.039101,-2.187786
0.073937,0.204540,2.938087,-2.027583
0.072310,0.201406,3.027578,-2.083472
0.074049,0.202556,2.964571,-2.079940
0.071845,0.208307,2.932518,-1.904493
0.071406,0.207751,2.951422,-1.910900
0.074416,0.209273,2.857941,-1.919683
0.072296,0.213794,2.840564,-1.787332
0.071611,0.212509,2.874465,-1.805298
0.071946,0.212088,2.873319,-1.819576
0.074754,0.216114,2.755377,-1.772338
0.070595,0.216862,2.831243,-1.697687
0.073959,0.215673,2.778238,-1.770741
0.070619,0.222528,2.748415,-1.586880
0.073106,0.223588,2.687098,-1.601435
0.070806,0.221760,2.755831,-1.604058
0.071904,0.229743,2.626507,-1.475635
0.071300,0.229214,2.643826,-1.476612
0.071150,0.225349,2.699052,-1.542364
0.071770,0.232994,2.586256,-1.420011
0.073657,0.233176,2.553322,-1.441012
0.070745,0.233073,2.601747,-1.405377
0.072449,0.238041,2.511985,-1.349740
0.071867,0.239060,2.508122,-1.327327
0.070549,0.238813,2.530683,-1.314516
0.071148,0.240304,2.503270,-1.300221
0.074927,0.241744,2.431287,-1.324402
0.072166,0.243885,2.445452,-1.261806
0.072417,0.247785,2.396598,-1.212116
0.071413,0.245523,2.436327,-1.230505
0.071373,0.247219,2.416883,-1.207455
0.072283,0.253277,2.336512,-1.141195
0.071962,0.253583,2.337017,-1.133938
0.072490,0.253112,2.335805,-1.145491
0.073932,0.259260,2.253376,-1.088528
0.071106,0.257589,2.303135,-1.077604
0.072436,0.256851,2.295827,-1.100426
0.070662,0.264885,2.230633,-0.994084
0.074892,0.262528,2.209692,-1.061867
0.073945,0.260441,2.241132,-1.075377
0.071341,0.265093,2.221514,-0.998926
0.070745,0.266268,2.215588,-0.980873
0.071837,0.267911,2.188107,-0.975416
0.070153,0.274253,2.141900,-0.898795
0.070696,0.271566,2.163058,-0.928824
0.074776,0.272069,2.119462,-0.962937
0.073785,0.277059,2.082999,-0.907518
0.070345,0.275747,2.125848,-0.887276
0.070642,0.277835,2.103541,-0.871787
0.073859,0.284574,2.016318,-0.843940
0.072096,0.284964,2.027186,-0.825596
0.072163,0.284532,2.030409,-0.829656
0.071816,0.287825,2.004735,-0.800747
0.074417,0.286707,1.993803,-0.831468
0.070354,0.288362,2.011268,-0.784103
0.072149,0.291695,1.969737,-0.774437
0.073455,0.292894,1.950369,-0.776301
0.072963,0.290291,1.975279,-0.791610
0.070805,0.298116,1.927053,-0.718394
0.074545,0.296501,1.913985,-0.758970
0.074682,0.299321,1.891383,-0.740405
0.073569,0.303467,1.867599,-0.704494
0.071380,0.303914,1.878181,-0.685183
0.074214,0.302022,1.874176,-0.718733
0.071749,0.308073,1.844885,-0.662370
0.071597,0.308845,1.840147,-0.656636
0.073037,0.308760,1.832141,-0.667590
0.073377,0.314853,1.787316,-0.634482
0.071585,0.312794,1.811807,-0.633621
0.071560,0.311939,1.818030,-0.638315
0.071155,0.318709,1.773055,-0.598267
0.073634,0.319610,1.753846,-0.610122
0.071602,0.316596,1.785133,-0.612633
0.074901,0.322407,1.728934,-0.603587
0.074712,0.324446,1.716927,-0.591843
0.073907,0.324394,1.721352,-0.586994
0.073767,0.327476,1.702607,-0.570759
0.072861,0.325147,1.721797,-0.576529
0.071390,0.327075,1.716664,-0.557689
0.072170,0.333140,1.675240,-0.534270
0.070148,0.333766,1.680434,-0.519117
0.071985,0.333185,1.675800,-0.532942
0.072526,0.335362,1.660271,-0.526472
0.073038,0.339112,1.636034,-0.513162
0.073155,0.339598,1.632730,-0.511768
0.071051,0.344310,1.614476,-0.480415
0.073306,0.344684,1.603370,-0.491557
0.073920,0.344909,1.599651,-0.494044
0.071281,0.348822,1.588495,-0.464248
0.072315,0.345993,1.600067,-0.480852
0.073268,0.346223,1.595040,-0.485194
0.070387,0.352035,1.574368,-0.447518
0.073699,0.353249,1.555832,-0.460609
0.072182,0.350089,1.578215,-0.464359
0.070324,0.359352,1.536210,-0.421718
0.073229,0.355472,1.546034,-0.450078
0.073119,0.355214,1.547762,-0.450436
0.073658,0.360645,1.518428,-0.434112
0.070576,0.361695,1.523507,-0.415234
0.074757,0.363731,1.499653,-0.429036
0.071293,0.365807,1.500895,-0.405537
0.073042,0.369599,1.477349,-0.401995
0.070492,0.366962,1.497806,-0.398036
